row,column,roughness,mobility_cost,on_planned_route
13,40,0.825683,14.635051,False
13,41,0.915356,17.757516,False
13,42,0.378539,3.865841,False
13,43,0.999050,20.962030,False
13,44,0.756246,12.438164,False
13,45,0.891779,16.905406,False
13,46,0.148217,1.439369,False
13,47,0.780917,13.196635,False
13,48,0.422135,4.563954,False
13,49,0.972088,19.899106,False
13,50,0.994172,20.767578,False
13,51,0.216697,1.939153,False
13,52,0.421415,4.551816,False
13,53,0.270905,2.467791,False
13,54,0.469837,5.414936,False
13,55,0.286509,2.641743,False
13,56,0.666507,9.884620,False
13,57,0.123336,1.304233,False
13,58,0.169225,1.572740,False
13,59,0.457665,5.189151,False
13,60,0.073907,1.109245,False
13,61,0.381175,3.905889,False
13,62,0.897403,17.106643,False
13,63,0.885327,16.676093,False
14,0,0.196530,1.772478,False
14,1,0.018482,1.006832,False
14,2,0.828291,14.721310,False
14,3,0.960776,19.461829,False
14,4,0.598911,8.173895,False
14,5,0.136335,1.371746,False
14,6,0.236556,2.119178,False
14,7,0.920180,17.934619,False
14,8,0.937565,18.580569,False
14,9,0.031100,1.019344,True
14,10,0.184803,1.683043,True
14,11,0.429019,4.681149,False
14,12,0.266699,2.422563,False
14,13,0.753878,12.366631,False
14,14,0.372942,3.781717,False
14,15,0.775186,13.018260,False
14,16,0.151979,1.461951,False
14,17,0.518321,6.373126,False
14,18,0.974975,20.011530,False
14,19,0.702005,10.856233,False
14,20,0.090063,1.162225,False
14,21,0.110983,1.246346,False
14,22,0.643508,9.282061,False
14,23,0.374989,3.812332,False
14,24,0.368698,3.718762,False
14,25,0.477683,5.563616,False
14,26,0.581702,7.767540,False
14,27,0.965854,19.657466,False
14,28,0.240916,2.160806,False
14,29,0.568671,7.467731,False
14,30,0.263062,2.384028,False
14,31,0.545356,6.948263,False
14,32,0.731449,11.700354,False
14,33,0.133598,1.356971,False
14,34,0.481153,5.630161,False
14,35,0.705759,10.961909,False
14,36,0.008141,1.001326,False
14,37,0.771131,12.892866,False
14,38,0.418853,4.508759,False
14,39,0.504163,6.083608,False
14,40,0.610505,8.454318,False
14,41,0.792895,13.573641,False
14,42,0.056060,1.062853,False
14,43,0.500548,6.010975,False
14,44,0.038290,1.029323,False
14,45,0.385489,3.972028,False
14,46,0.345753,3.390909,False
14,47,0.021398,1.009157,False
14,48,0.297744,2.773034,False
14,49,0.450024,5.050426,False
14,50,0.654877,9.577278,False
14,51,0.924792,18.104818,False
14,52,0.370453,3.744702,False
14,53,0.530066,6.619392,False
14,54,0.713179,11.172478,False
14,55,0.937295,18.570437,False
14,56,0.949654,19.036859,False
14,57,0.988026,20.523917,False
14,58,0.301772,2.821333,False
14,59,0.166645,1.555408,False
14,60,0.931891,18.368409,False
14,61,0.077382,1.119759,False
14,62,0.448724,5.027066,False
14,63,0.736210,11.840099,False
15,0,0.528741,6.591335,False
15,1,0.388744,4.022445,False
15,2,0.924513,18.094470,False
15,3,0.299210,2.790538,False
15,4,0.551726,7.088028,False
15,5,0.829670,14.767034,False
15,6,0.138005,1.380908,False
15,7,0.350966,3.463538,False
15,8,0.494284,5.886330,False
15,9,0.565918,7.405267,False
15,10,0.207364,1.859995,True
15,11,0.453940,5.121231,False
15,12,0.059825,1.071581,False
15,13,0.087925,1.154615,False
15,14,0.342102,3.340681,False
15,15,0.143788,1.413500,False
15,16,0.967527,19.722182,False
15,17,0.263302,2.386560,False
15,18,0.275743,2.520686,False
15,19,0.783692,13.283447,False
15,20,0.741158,11.986294,False
15,21,0.262107,2.374004,False
15,22,0.829172,14.750511,False
15,23,0.625724,8.830605,False
15,24,0.388612,4.020386,False
15,25,0.628811,8.908058,False
15,26,0.245716,2.207531,False
15,27,0.263391,2.387497,False
15,28,0.876521,16.365770,False
15,29,0.438642,4.848130,False
15,30,0.897282,17.102314,False
15,31,0.176931,1.626094,False
15,32,0.137302,1.377037,False
15,33,0.051953,1.053982,False
15,34,0.739730,11.944019,False
15,35,0.561218,7.299323,False
15,36,0.009647,1.001861,False
15,37,0.043293,1.037486,False
15,38,0.824051,14.581200,False
15,39,0.494377,5.888173,False
15,40,0.871319,16.183926,False
15,41,0.039768,1.031629,False
15,42,0.588855,7.935008,False
15,43,0.117454,1.275908,False
15,44,0.721121,11.400305,False
15,45,0.611324,8.474332,False
15,46,0.612046,8.492002,False
15,47,0.221521,1.981434,False
15,48,0.949021,19.012827,False
15,49,0.111025,1.246531,False
15,50,0.064041,1.082025,False
15,51,0.684048,10.358445,False
15,52,0.092806,1.172258,False
15,53,0.066835,1.089337,False
15,54,0.460293,5.237390,False
15,55,0.648873,9.420727,False
15,56,0.892069,16.915751,False
15,57,0.720865,11.392926,False
15,58,0.069358,1.096212,False
15,59,0.643118,9.272014,False
15,60,0.843631,15.234255,False
15,61,0.120524,1.290519,False
15,62,0.754499,12.385382,False
15,63,0.258652,2.338014,False
16,0,0.298643,2.783748,False
16,1,0.001499,1.000045,False
16,2,0.758212,12.497702,False
16,3,0.515753,6.320022,False
16,4,0.901967,17.270878,False
16,5,0.465531,5.334391,False
16,6,0.155421,1.483115,False
16,7,0.216403,1.936608,False
16,8,0.263360,2.387165,False
16,9,0.946774,18.927606,False
16,10,0.205247,1.842525,True
16,11,0.088203,1.155596,True
16,12,0.352736,3.488458,False
16,13,0.079117,1.125190,False
16,14,0.425202,4.615940,False
16,15,0.621616,8.728134,False
16,16,0.650624,9.466230,False
16,17,0.174808,1.611160,False
16,18,0.138808,1.385351,False
16,19,0.491206,5.825661,False
16,20,0.687195,10.444741,False
16,21,0.447152,4.998902,False
16,22,0.573272,7.572827,False
16,23,0.912128,17.639565,False
16,24,0.145058,1.420837,False
16,25,0.267836,2.434724,False
16,26,0.493762,5.876019,False
16,27,0.536115,6.748383,False
16,28,0.900185,17.206657,False
16,29,0.555302,7.167198,False
16,30,0.662382,9.774991,False
16,31,0.419609,4.521427,False
16,32,0.784280,13.301891,False
16,33,0.835930,14.975577,False
16,34,0.293602,2.724042,False
16,35,0.107825,1.232525,False
16,36,0.259203,2.343721,False
16,37,0.357570,3.557130,False
16,38,0.889686,16.830817,False
16,39,0.264598,2.400237,False
16,40,0.629380,8.922371,False
16,41,0.640631,9.208161,False
16,42,0.956214,19.286920,False
16,43,0.116473,1.271320,False
16,44,0.769882,12.854360,False
16,45,0.336411,3.263448,False
16,46,0.102954,1.211990,False
16,47,0.632036,8.989378,False
16,48,0.844339,15.258179,False
16,49,0.582475,7.785549,False
16,50,0.049842,1.049684,False
16,51,0.972122,19.900431,False
16,52,0.384127,3.951077,False
16,53,0.636313,9.097878,False
16,54,0.723988,11.483167,False
16,55,0.260676,2.359042,False
16,56,0.408349,4.334973,False
16,57,0.329312,3.168929,False
16,58,0.095926,1.184036,False
16,59,0.064422,1.083005,False
16,60,0.716860,11.277770,False
16,61,0.410534,4.370759,False
16,62,0.869678,16.126788,False
16,63,0.062716,1.078666,False
17,0,0.301428,2.817173,False
17,1,0.180144,1.649037,False
17,2,0.943412,18.800537,False
17,3,0.790538,13.499000,False
17,4,0.896343,17.068620,False
17,5,0.506376,6.128340,False
17,6,0.104179,1.217063,False
17,7,0.416148,4.463581,False
17,8,0.226194,2.023272,False
17,9,0.026880,1.014450,False
17,10,0.564973,7.383888,False
17,11,0.289979,2.681758,True
17,12,0.107856,1.232657,True
17,13,0.511566,6.234001,True
17,14,0.933175,18.416330,False
17,15,0.945980,18.897555,False
17,16,0.466122,5.345394,False
17,17,0.102751,1.211156,False
17,18,0.768708,12.818240,False
17,19,0.114804,1.263597,False
17,20,0.537401,6.775993,False
17,21,0.083704,1.140127,False
17,22,0.987225,20.492273,False
17,23,0.542725,6.891010,False
17,24,0.437476,4.827711,False
17,25,0.272181,2.481647,False
17,26,0.550934,7.070568,False
17,27,0.972943,19.932367,False
17,28,0.427873,4.661514,False
17,29,0.209254,1.875748,False
17,30,0.514659,6.297475,False
17,31,0.918236,17.863161,False
17,32,0.381767,3.914926,False
17,33,0.633855,9.035432,False
17,34,0.918731,17.881329,False
17,35,0.325685,3.121419,False
17,36,0.810889,14.150810,False
17,37,0.529012,6.597070,False
17,38,0.139478,1.389081,False
17,39,0.053580,1.057416,False
17,40,0.938995,18.634241,False
17,41,0.465994,5.343013,False
17,42,0.443179,4.928152,False
17,43,0.917592,17.839496,False
17,44,0.573976,7.588970,False
17,45,0.500171,6.003419,False
17,46,0.284138,2.614688,False
17,47,0.744161,12.075511,False
17,48,0.256235,2.313127,False
17,49,0.470521,5.427799,False
17,50,0.758534,12.507476,False
17,51,0.604864,8.317200,False
17,52,0.134196,1.360173,False
17,53,0.202722,1.821921,False
17,54,0.694990,10.660231,False
17,55,0.729023,11.629482,False
17,56,0.102621,1.210620,False
17,57,0.997514,20.900683,False
17,58,0.133384,1.355826,False
17,59,0.167703,1.562483,False
17,60,0.089735,1.161047,False
17,61,0.446392,4.985309,False
17,62,0.619627,8.678763,False
17,63,0.857301,15.699312,False
18,0,0.163171,1.532496,False
18,1,0.698730,10.764458,False
18,2,0.105224,1.221442,False
18,3,0.580381,7.736844,False
18,4,0.251878,2.268851,False
18,5,0.356269,3.538555,False
18,6,0.052491,1.055107,False
18,7,0.720605,11.385425,False
18,8,0.122289,1.299091,False
18,9,0.764157,12.678708,False
18,10,0.336470,3.264246,False
18,11,0.591715,8.002539,False
18,12,0.639091,9.168734,False
18,13,0.488709,5.776734,True
18,14,0.873702,16.267087,False
18,15,0.919451,17.907794,False
18,16,0.282070,2.591273,False
18,17,0.333794,3.228365,False
18,18,0.876944,16.380607,False
18,19,0.132825,1.352850,False
18,20,0.420061,4.529020,False
18,21,0.414646,4.438628,False
18,22,0.976380,20.066347,False
18,23,0.128245,1.328933,False
18,24,0.655067,9.582254,False
18,25,0.757026,12.461773,False
18,26,0.728295,11.608272,False
18,27,0.001046,1.000022,False
18,28,0.943651,18.809552,False
18,29,0.312444,2.952427,False
18,30,0.853064,15.554376,False
18,31,0.661340,9.747406,False
18,32,0.420808,4.541585,False
18,33,0.837671,15.033840,False
18,34,0.675776,10.133476,False
18,35,0.339845,3.309893,False
18,36,0.731836,11.711670,False
18,37,0.505153,6.103590,False
18,38,0.711561,11.126369,False
18,39,0.614376,8.549159,False
18,40,0.796018,13.672883,False
18,41,0.159309,1.507588,False
18,42,0.494540,5.891400,False
18,43,0.001211,1.000029,False
18,44,0.790812,13.507687,False
18,45,0.771506,12.904436,False
18,46,0.837097,15.014643,False
18,47,0.043172,1.037277,False
18,48,0.535234,6.729507,False
18,49,0.478595,5.581070,False
18,50,0.119496,1.285585,False
18,51,0.202574,1.820725,False
18,52,0.974355,19.987371,False
18,53,0.852639,15.539874,False
18,54,0.238177,2.134565,False
18,55,0.829121,14.748830,False
18,56,0.650993,9.475827,False
18,57,0.384903,3.963013,False
18,58,0.644732,9.313590,False
18,59,0.229007,2.048881,False
18,60,0.273758,2.498872,False
18,61,0.010091,1.002037,False
18,62,0.656646,9.623675,False
18,63,0.581409,7.760723,False
19,0,0.743412,12.053215,False
19,1,0.503783,6.075951,False
19,2,0.434865,4.782153,False
19,3,0.306415,2.877798,False
19,4,0.735313,11.813700,False
19,5,0.372794,3.779514,False
19,6,0.596752,8.122260,False
19,7,0.757620,12.479755,False
19,8,0.444533,4.952183,False
19,9,0.686142,10.415806,False
19,10,0.061550,1.075767,False
19,11,0.260479,2.356986,False
19,12,0.840635,15.133335,False
19,13,0.147453,1.434848,True
19,14,0.056834,1.064602,True
19,15,0.014477,1.004191,True
19,16,0.766096,12.738071,False
19,17,0.106301,1.225999,False
19,18,0.458097,5.197059,False
19,19,0.438428,4.844388,False
19,20,0.802910,13.893282,False
19,21,0.476620,5.543332,False
19,22,0.521777,6.445025,False
19,23,0.024798,1.012299,False
19,24,0.795265,13.648924,False
19,25,0.767396,12.777932,False
19,26,0.623506,8.775189,False
19,27,0.834814,14.938282,False
19,28,0.614069,8.541615,False
19,29,0.716011,11.253445,False
19,30,0.850974,15.483137,False
19,31,0.617359,8.622634,False
19,32,0.020277,1.008223,False
19,33,0.884514,16.647308,False
19,34,0.989523,20.583098,False
19,35,0.201325,1.810634,False
19,36,0.066071,1.087309,False
19,37,0.339958,3.311425,False
19,38,0.100136,1.200543,False
19,39,0.369353,3.728431,False
19,40,0.089198,1.159126,False
19,41,0.220191,1.969686,False
19,42,0.003294,1.000217,False
19,43,0.428672,4.675189,False
19,44,0.300007,2.800084,False
19,45,0.728788,11.622646,False
19,46,0.388746,4.022463,False
19,47,0.166024,1.551282,False
19,48,0.953396,19.179293,False
19,49,0.894483,17.002001,False
19,50,0.689226,10.500649,False
19,51,0.217027,1.942018,False
19,52,0.402621,4.242069,False
19,53,0.450998,5.067987,False
19,54,0.408712,4.340918,False
19,55,0.026331,1.013866,False
19,56,0.455708,5.153390,False
19,57,0.767667,12.786256,False
19,58,0.693439,10.617165,False
19,59,0.860287,15.801868,False
19,60,0.682936,10.328041,False
19,61,0.762739,12.635406,False
19,62,0.870732,16.163491,False
19,63,0.917148,17.823219,False
20,0,0.793042,13.578314,False
20,1,0.416092,4.462657,False
20,2,0.659758,9.705602,False
20,3,0.658256,9.666031,False
20,4,0.882722,16.583965,False
20,5,0.713601,11.184526,False
20,6,0.443409,4.932234,False
20,7,0.190753,1.727736,False
20,8,0.327463,3.144643,False
20,9,0.250351,2.253515,False
20,10,0.681911,10.300043,False
20,11,0.769393,12.839314,False
20,12,0.192081,1.737901,False
20,13,0.533473,6.691872,False
20,14,0.840274,15.121213,False
20,15,0.365629,3.673696,True
20,16,0.094707,1.179389,True
20,17,0.605602,8.335079,True
20,18,0.362393,3.626572,True
20,19,0.143866,1.413949,True
20,20,0.288022,2.659131,True
20,21,0.006887,1.000949,True
20,22,0.148882,1.443319,True
20,23,0.425337,4.618236,True
20,24,0.104935,1.220228,True
20,25,0.006004,1.000721,True
20,26,0.549969,7.049320,False
20,27,0.957755,19.345897,False
20,28,0.834010,14.911440,False
20,29,0.326155,3.127539,False
20,30,0.924462,18.092599,False
20,31,0.079832,1.127462,False
20,32,0.150421,1.452528,False
20,33,0.006794,1.000923,False
20,34,0.058483,1.068406,False
20,35,0.601814,8.243609,False
20,36,0.756980,12.460377,False
20,37,0.477669,5.563349,False
20,38,0.803329,13.906752,False
20,39,0.451261,5.072737,False
20,40,0.918725,17.881121,False
20,41,0.608014,8.393627,False
20,42,0.536950,6.766301,False
20,43,0.170686,1.582674,False
20,44,0.426504,4.638121,False
20,45,0.440329,4.877793,False
20,46,0.822796,14.539868,False
20,47,0.229620,2.054506,False
20,48,0.294657,2.736452,False
20,49,0.816602,14.336766,False
20,50,0.070907,1.100557,False
20,51,0.536969,6.766718,False
20,52,0.219624,1.964698,False
20,53,0.665175,9.849155,False
20,54,0.594411,8.066480,False
20,55,0.094312,1.177895,False
20,56,0.730247,11.665218,False
20,57,0.407296,4.317803,False
20,58,0.320686,3.056790,False
20,59,0.856553,15.673652,False
20,60,0.778755,13.129198,False
20,61,0.309539,2.916285,False
20,62,0.677731,10.186377,False
20,63,0.123491,1.305001,False
21,0,0.518881,6.384742,False
21,1,0.082505,1.136142,False
21,2,0.640763,9.211540,False
21,3,0.916010,17.781498,False
21,4,0.636332,9.098373,False
21,5,0.040693,1.033118,False
21,6,0.513132,6.266097,False
21,7,0.469509,5.408782,False
21,8,0.443051,4.925878,False
21,9,0.151153,1.456947,False
21,10,0.278221,2.548140,False
21,11,0.449516,5.041301,False
21,12,0.071118,1.101155,False
21,13,0.674383,10.095854,False
21,14,0.243550,2.186332,False
21,15,0.290275,2.685191,False
21,16,0.090829,1.164998,False
21,17,0.302611,2.831471,False
21,18,0.931136,18.340283,False
21,19,0.291824,2.703223,False
21,20,0.095942,1.184099,False
21,21,0.345784,3.391329,False
21,22,0.945047,18.862275,False
21,23,0.087938,1.154662,False
21,24,0.342470,3.345711,False
21,25,0.209016,1.873757,True
21,26,0.681815,10.297445,True
21,27,0.461619,5.261839,True
21,28,0.098302,1.193265,True
21,29,0.862276,15.870397,True
21,30,0.328101,3.153000,True
21,31,0.686070,10.413832,False
21,32,0.452831,5.101125,False
21,33,0.871720,16.197932,False
21,34,0.058161,1.067654,False
21,35,0.228080,2.040406,False
21,36,0.285625,2.631630,False
21,37,0.264340,2.397509,False
21,38,0.821989,14.513328,False
21,39,0.502418,6.048478,False
21,40,0.346747,3.404663,False
21,41,0.506863,6.138198,False
21,42,0.845806,15.307743,False
21,43,0.569737,7.492012,False
21,44,0.451443,5.076019,False
21,45,0.656841,9.628796,False
21,46,0.615091,8.566749,False
21,47,0.405487,4.288395,False
21,48,0.426321,4.634999,False
21,49,0.131700,1.346898,False
21,50,0.439074,4.855724,False
21,51,0.878930,16.450357,False
21,52,0.306012,2.872871,False
21,53,0.365210,3.667569,False
21,54,0.603295,8.279307,False
21,55,0.590459,7.972845,False
21,56,0.175359,1.615019,False
21,57,0.445912,4.976742,False
21,58,0.733931,11.773089,False
21,59,0.041420,1.034312,False
21,60,0.108769,1.236614,False
21,61,0.755403,12.412673,False
21,62,0.905236,17.389032,False
21,63,0.067501,1.091128,False
22,0,0.081441,1.132653,False
22,1,0.626585,8.852163,False
22,2,0.284524,2.619074,False
22,3,0.656520,9.620382,False
22,4,0.034228,1.023432,False
22,5,0.456556,5.168860,False
22,6,0.161663,1.522699,False
22,7,0.332187,3.206957,False
22,8,0.693540,10.619954,False
22,9,0.510049,6.203007,False
22,10,0.853414,15.566314,False
22,11,0.841720,15.169834,False
22,12,0.619400,8.673129,False
22,13,0.847510,15.365462,False
22,14,0.177390,1.629344,False
22,15,0.474506,5.503123,False
22,16,0.319559,3.042364,False
22,17,0.624993,8.812334,False
22,18,0.111289,1.247704,False
22,19,0.885265,16.673878,False
22,20,0.370490,3.745250,False
22,21,0.783755,13.285437,False
22,22,0.942819,18.778162,False
22,23,0.940216,18.680124,False
22,24,0.390201,4.045139,False
22,25,0.856887,15.685098,False
22,26,0.996998,20.880083,False
22,27,0.130171,1.338891,False
22,28,0.747469,12.174189,False
22,29,0.727224,11.577084,False
22,30,0.457719,5.190138,True
22,31,0.277896,2.544521,True
22,32,0.173379,1.601204,True
22,33,0.411673,4.389488,False
22,34,0.931885,18.368196,False
22,35,0.401991,4.231934,False
22,36,0.255367,2.304241,False
22,37,0.619439,8.674104,False
22,38,0.437366,4.825776,False
22,39,0.613555,8.528997,False
22,40,0.454494,5.131289,False
22,41,0.286368,2.640136,False
22,42,0.035493,1.025194,False
22,43,0.818348,14.393862,False
22,44,0.658989,9.685331,False
22,45,0.243691,2.187710,False
22,46,0.499341,5.986826,False
22,47,0.580919,7.749345,False
22,48,0.503576,6.071771,False
22,49,0.900934,17.233637,False
22,50,0.778632,13.125343,False
22,51,0.306425,2.877927,False
22,52,0.338732,3.294788,False
22,53,0.611782,8.485550,False
22,54,0.162326,1.526995,False
22,55,0.934157,18.453000,False
22,56,0.045428,1.041274,False
22,57,0.499522,5.990453,False
22,58,0.273354,2.494443,False
22,59,0.526058,6.534733,False
22,60,0.045605,1.041596,False
22,61,0.224225,2.005536,False
22,62,0.989046,20.564225,False
22,63,0.788048,13.420396,False
23,0,0.221028,1.977066,False
23,1,0.456049,5.159606,False
23,2,0.032473,1.021090,False
23,3,0.122013,1.297744,False
23,4,0.191838,1.736033,False
23,5,0.984291,20.376585,False
23,6,0.311791,2.944273,False
23,7,0.247706,2.227166,False
23,8,0.065317,1.085326,False
23,9,0.109882,1.241481,False
23,10,0.995340,20.814043,False
23,11,0.740193,11.957713,False
23,12,0.920345,17.940694,False
23,13,0.835693,14.967645,False
23,14,0.782647,13.250738,False
23,15,0.255004,2.300543,False
23,16,0.169097,1.571874,False
23,17,0.269959,2.457556,False
23,18,0.065428,1.085617,False
23,19,0.175440,1.615586,False
23,20,0.719886,11.364709,False
23,21,0.491037,5.822356,False
23,22,0.010487,1.002200,False
23,23,0.304722,2.857116,False
23,24,0.849554,15.434830,False
23,25,0.850951,15.482353,False
23,26,0.729485,11.642967,False
23,27,0.731444,11.700204,False
23,28,0.911762,17.626191,False
23,29,0.557168,7.208734,False
23,30,0.383314,3.938595,False
23,31,0.573198,7.571127,False
23,32,0.282429,2.595323,True
23,33,0.036459,1.026586,True
23,34,0.259962,2.351602,True
23,35,0.457597,5.187892,True
23,36,0.120160,1.288770,True
23,37,0.080607,1.129950,True
23,38,0.247297,2.223119,False
23,39,0.368147,3.710649,False
23,40,0.957091,19.320466,False
23,41,0.486977,5.742938,False
23,42,0.836948,15.009640,False
23,43,0.744377,12.081943,False
23,44,0.592390,8.018511,False
23,45,0.322206,3.076335,False
23,46,0.392662,4.083663,False
23,47,0.317160,3.011804,False
23,48,0.634330,9.047496,False
23,49,0.855050,15.622224,False
23,50,0.790601,13.501002,False
23,51,0.295258,2.743540,False
23,52,0.149542,1.447258,False
23,53,0.008925,1.001593,False
23,54,0.584522,7.833308,False
23,55,0.228066,2.040281,False
23,56,0.005543,1.000614,False
23,57,0.302054,2.824732,False
23,58,0.228420,2.043511,False
23,59,0.205277,1.842773,False
23,60,0.664387,9.828198,False
23,61,0.584348,7.829253,False
23,62,0.281723,2.587354,False
23,63,0.730624,11.676242,False
24,0,0.206465,1.852552,False
24,1,0.921241,17.973705,False
24,2,0.118868,1.282593,False
24,3,0.592001,8.009295,False
24,4,0.704895,10.937543,False
24,5,0.732430,11.729079,False
24,6,0.487182,5.746933,False
24,7,0.871530,16.191287,False
24,8,0.629142,8.916390,False
24,9,0.690818,10.544594,False
24,10,0.079064,1.125023,False
24,11,0.186711,1.697218,False
24,12,0.465759,5.338624,False
24,13,0.545251,6.945969,False
24,14,0.095177,1.181173,False
24,15,0.741697,12.002286,False
24,16,0.346581,3.402364,False
24,17,0.475149,5.515326,False
24,18,0.521988,6.449439,False
24,19,0.838801,15.071756,False
24,20,0.302121,2.825539,False
24,21,0.559765,7.266726,False
24,22,0.605457,8.331555,False
24,23,0.655390,9.590721,False
24,24,0.312203,2.949419,False
24,25,0.279100,2.557933,False
24,26,0.470401,5.425549,False
24,27,0.601027,8.224672,False
24,28,0.644674,9.312101,False
24,29,0.133785,1.357969,False
24,30,0.446135,4.980723,False
24,31,0.560267,7.277993,False
24,32,0.194742,1.758488,False
24,33,0.102180,1.208814,False
24,34,0.928947,18.258845,False
24,35,0.020803,1.008655,False
24,36,0.498651,5.973062,False
24,37,0.294670,2.736611,True
24,38,0.031105,1.019350,False
24,39,0.269926,2.457205,False
24,40,0.161436,1.521230,False
24,41,0.400188,4.203001,False
24,42,0.909804,17.554849,False
24,43,0.079400,1.126087,False
24,44,0.351676,3.473516,False
24,45,0.694967,10.659590,False
24,46,0.624911,8.810270,False
24,47,0.020827,1.008675,False
24,48,0.228779,2.046795,False
24,49,0.281096,2.580294,False
24,50,0.894964,17.019200,False
24,51,0.442096,4.908973,False
24,52,0.257552,2.326661,False
24,53,0.480188,5.611605,False
24,54,0.485135,5.707124,False
24,55,0.149451,1.446709,False
24,56,0.667071,9.899671,False
24,57,0.720908,11.394171,False
24,58,0.477258,5.555496,False
24,59,0.537404,6.776069,False
24,60,0.770537,12.874559,False
24,61,0.956347,19.291985,False
24,62,0.612806,8.510624,False
24,63,0.044325,1.039294,False
25,0,0.505114,6.102803,False
25,1,0.662260,9.771757,False
25,2,0.330905,3.189964,False
25,3,0.684263,10.364320,False
25,4,0.367804,3.705594,False
25,5,0.616430,8.599727,False
25,6,0.614167,8.544012,False
25,7,0.670018,9.978488,False
25,8,0.925466,18.129730,False
25,9,0.707797,11.019533,False
25,10,0.709378,11.064357,False
25,11,0.704180,10.917393,False
25,12,0.230588,2.063413,False
25,13,0.614120,8.542867,False
25,14,0.620434,8.698766,False
25,15,0.060990,1.074396,False
25,16,0.754296,12.379262,False
25,17,0.226783,2.028611,False
25,18,0.492108,5.843410,False
25,19,0.523762,6.486538,False
25,20,0.722216,11.431913,False
25,21,0.765260,12.712452,False
25,22,0.468142,5.383143,False
25,23,0.939556,18.655327,False
25,24,0.443003,4.925032,False
25,25,0.566453,7.417388,False
25,26,0.991551,20.663484,False
25,27,0.323774,3.096588,False
25,28,0.714013,11.196290,False
25,29,0.956341,19.291745,False
25,30,0.084439,1.142598,False
25,31,0.777187,13.080403,False
25,32,0.651860,9.498423,False
25,33,0.539718,6.825916,False
25,34,0.789570,13.468408,False
25,35,0.859962,15.790706,False
25,36,0.146628,1.429993,False
25,37,0.486549,5.734605,True
25,38,0.615449,8.575549,False
25,39,0.698841,10.767571,False
25,40,0.958451,19.372579,False
25,41,0.802912,13.893338,False
25,42,0.828419,14.725566,False
25,43,0.064570,1.083387,False
25,44,0.426335,4.635228,False
25,45,0.913397,17.685876,False
25,46,0.946086,18.901568,False
25,47,0.756068,12.432776,False
25,48,0.333622,3.226078,False
25,49,0.769823,12.852549,False
25,50,0.531701,6.654122,False
25,51,0.667481,9.910620,False
25,52,0.637474,9.127475,False
25,53,0.865252,15.973231,False
25,54,0.714202,11.201687,False
25,55,0.970465,19.836051,False
25,56,0.493540,5.871633,False
25,57,0.493506,5.870969,False
25,58,0.657440,9.644543,False
25,59,0.561793,7.312227,False
25,60,0.049096,1.048209,False
25,61,0.959273,19.404112,False
25,62,0.318743,3.031947,False
25,63,0.499625,5.992509,False
26,0,0.042362,1.035891,False
26,1,0.190352,1.724677,False
26,2,0.928736,18.251017,False
26,3,0.277367,2.538649,False
26,4,0.298611,2.783371,False
26,5,0.811901,14.183653,False
26,6,0.241371,2.165195,False
26,7,0.667480,9.910603,False
26,8,0.568369,7.460876,False
26,9,0.896413,17.071137,False
26,10,0.476816,5.547075,False
26,11,0.328640,3.160086,False
26,12,0.259085,2.342505,False
26,13,0.363813,3.647204,False
26,14,0.000116,1.000000,False
26,15,0.119499,1.285602,False
26,16,0.148795,1.442801,False
26,17,0.314585,2.979270,False
26,18,0.768402,12.808818,False
26,19,0.941942,18.745102,False
26,20,0.354276,3.510227,False
26,21,0.249814,2.248143,False
26,22,0.293279,2.720254,False
26,23,0.629010,8.913067,False
26,24,0.478705,5.583167,False
26,25,0.117502,1.276135,False
26,26,0.523776,6.486817,False
26,27,0.268937,2.446545,False
26,28,0.144037,1.414936,False
26,29,0.785241,13.332084,False
26,30,0.105223,1.221436,False
26,31,0.439319,4.860017,False
26,32,0.765967,12.734107,False
26,33,0.542828,6.893244,False
26,34,0.873602,16.263617,False
26,35,0.317240,3.012821,False
26,36,0.946314,18.910213,False
26,37,0.043620,1.038054,True
26,38,0.895204,17.027790,False
26,39,0.424255,4.599851,False
26,40,0.003088,1.000191,False
26,41,0.259463,2.346416,False
26,42,0.988791,20.554146,False
26,43,0.716312,11.262065,False
26,44,0.737255,11.870886,False
26,45,0.811064,14.156482,False
26,46,0.006389,1.000816,False
26,47,0.306894,2.883675,False
26,48,0.465708,5.337687,False
26,49,0.909245,17.534538,False
26,50,0.908008,17.489553,False
26,51,0.149452,1.446721,False
26,52,0.987351,20.497226,False
26,53,0.554303,7.145045,False
26,54,0.304658,2.856331,False
26,55,0.082686,1.136739,False
26,56,0.426706,4.641561,False
26,57,0.520602,6.420534,False
26,58,0.453438,5.112126,False
26,59,0.310443,2.927499,False
26,60,0.947772,18.965448,False
26,61,0.475321,5.518595,False
26,62,0.307666,2.893165,False
26,63,0.777573,13.092396,False
27,0,0.244298,2.193630,False
27,1,0.422783,4.574902,False
27,2,0.104088,1.216685,False
27,3,0.238034,2.133206,False
27,4,0.996989,20.879759,False
27,5,0.621274,8.719621,False
27,6,0.523631,6.483792,False
27,7,0.673293,10.066463,False
27,8,0.672183,10.036608,False
27,9,0.521302,6.435107,False
27,10,0.366720,3.689665,False
27,11,0.147409,1.434585,False
27,12,0.029442,1.017336,False
27,13,0.120936,1.292510,False
27,14,0.405279,4.285028,False
27,15,0.010220,1.002089,False
27,16,0.674613,10.102047,False
